time,netzero_py2020_fac1.0_decr0.3,netzero_py2020_fac1.0_decr0.5,netzero_py2020_fac1.0_decr0.7,netzero_py2025_fac1.0_decr0.3,netzero_py2025_fac1.0_decr0.5,netzero_py2025_fac1.0_decr0.7,netzero_py2030_fac1.0_decr0.3,netzero_py2030_fac1.0_decr0.5,netzero_py2030_fac1.0_decr0.7,netzero_py2035_fac1.0_decr0.3,netzero_py2035_fac1.0_decr0.5,netzero_py2035_fac1.0_decr0.7,netzero_py2040_fac1.0_decr0.3,netzero_py2040_fac1.0_decr0.5,netzero_py2040_fac1.0_decr0.7,netzero_py2045_fac1.0_decr0.3,netzero_py2045_fac1.0_decr0.5,netzero_py2045_fac1.0_decr0.7,netzero_py2050_fac1.0_decr0.3,netzero_py2050_fac1.0_decr0.5,netzero_py2050_fac1.0_decr0.7
2161.0,123.06302102364349,109.13010415352296,102.46510513855124,136.3797566764766,121.09202285331352,114.17004035278086,149.28159626537433,133.57507109145183,126.06312610071649,161.7060086141112,145.72164821238388,137.8344720903708,173.51342017705235,157.44162570542747,149.44472555076328,184.40200549896693,168.83418170562499,160.67783421260393,194.3800875129497,179.48739126544325,171.5077779982396
2162.0,123.44656326581844,109.46046703119329,102.77137354142604,136.81207298239295,121.46207685666124,114.51626893357431,149.75479423042378,133.98927051200764,126.45225348267653,162.22169449591615,146.1736616155982,138.25911728755503,174.06653150242937,157.92964829827164,149.90503356737807,184.9942625235128,169.35880430062076,161.17317734548146,195.0040003498264,180.0458179713646,172.0337552183471
2163.0,123.82577886158617,109.78747307505739,103.07419020620154,137.24008779979755,121.8286723612857,114.85978860346633,150.22210452952493,134.39949204346124,126.83740575434507,162.7303577389629,146.62104253989634,138.67935031196535,174.61367486437067,158.41217950750865,150.36120683822068,185.57888845144038,169.87525379253384,161.66206549673947,195.62131668867437,180.59594939724087,172.5548800653287
2164.0,124.20163374419212,110.11160212404839,103.37398603695566,137.6626989015262,122.19150982515724,115.19959502842173,150.684893656721,134.8053905098671,127.21833562364976,163.23285064808744,147.06384854879738,139.095497381747,175.15308406360538,158.8899865375041,150.81165821319794,186.15578479589112,170.38418624175588,162.14421965456435,196.23214220181688,181.13980366083814,173.06974564675613
2165.0,124.57481593563001,110.43245924581892,103.67080739966589,138.08144770921677,122.55165175189742,115.53573940085678,151.1428042694518,135.20755265503365,127.59544426763048,163.73050627059422,147.5024420398817,139.50765852634314,175.68666873538302,159.3615741043453,151.25748652174886,186.72571600739442,170.88784672200882,162.62175537766058,196.83607046233254,181.67803526799383,173.57819964789132
2166.0,124.94467180966697,110.74991659531848,103.96464994409187,138.4953421480036,122.9088754705395,115.8685173684845,151.59663691024087,135.60569414324237,127.96870619504116,164.22406496849078,147.93666894282245,139.91474503211907,176.21371894950352,159.82902515826862,151.69957327999902,187.28856804405817,171.38587245450282,163.09510155366277,197.43335362949924,182.21032764251078,174.07968545929305
2167.0,125.31107466441088,111.06460436004221,104.25520112080982,138.90517861428123,123.26238005142437,116.19787802727863,152.04517553003492,135.999278034019,128.33814938422273,164.71130510347305,148.36685613998694,140.31759859790594,176.73526542988753,160.2917261775104,152.13581411736828,187.8420834155034,171.87878161638244,163.56449222705763,198.02364702343633,182.73689915500617,174.57582098676997
2168.0,125.6722820334183,111.37677505128897,104.54269132511268,139.31042142775368,123.61277307616692,116.52448148775855,152.48895644017475,136.38880074358897,128.70320955268647,165.19212990684804,148.79258681370476,140.7166411793438,177.25083297457797,160.7503349449555,152.56672806820836,188.38955104954738,172.36614843904005,164.02676191224336,198.60506192558637,183.2566863308416,175.06694004773982
2169.0,126.02976407359822,111.68537305868657,104.82750592160014,139.71076269943148,123.959324132872,116.84765618103428,152.92765621459273,136.7737689564283,129.06425058098932,165.66719990592628,149.21307400965784,141.11141151211393,177.76039826652482,161.20474826942922,152.99354839244393,188.93118087026602,172.84837647853192,164.4836685077361,199.17938234348284,183.77139299550083,175.55293854638379
2170.0,126.38436613624168,111.99038482630182,105.10968550562806,140.10740455510154,124.30176541901972,117.16715239967817,153.36125606805484,137.15496731885713,129.42210889858248,166.13693057225566,149.62859853653518,141.50171828214263,178.2637821388282,161.6530731333058,153.41732148975737,189.46778002285828,173.32470461836397,164.9355174127633,199.74619512674306,184.27966295923676,176.0349507799095
2171.0,126.73547447969491,112.2920642121924,105.3891898565382,140.5009001013579,124.64027908576665,117.48356165153051,153.79159323225068,137.53261417606896,129.7770110947896,166.60065780958314,150.03893460934077,141.8880163566356,178.7625955303397,162.09522122799257,153.83743076516953,189.99875251236267,173.79619059221577,165.3826136854745,200.3065450787523,184.78185303392928,176.51017503616907
2172.0,127.08363037194545,112.59097325112879,105.66594993900361,140.89019236710303,124.974530595971,117.79686303814837,154.21819003990254,137.90648378668487,130.12824638781058,167.05949268287952,150.44550998427457,142.271143267281,179.25553076445215,162.53205507954058,154.25261436389556,190.522859815623,174.26148921019563,165.82346295915488,200.85994279276065,185.2776526267299,176.979629848649
2173.0,127.42795415988448,112.88684211026622,105.93978608902385,141.2751307882578,125.30584438947444,118.10724869765522,154.63888110333232,138.27702687793078,130.4761937832493,167.5139009575002,150.84871301598037,142.65028236417055,179.74268898476438,162.96405808103293,154.66254642599012,191.0400328430897,174.72194855042756,166.2591689684869,201.40754982475414,185.76660312513567,177.44456588957038
2174.0,127.76918077982907,113.17849497560111,106.21133453897762,141.6572032953868,125.63453798086601,118.41416215541282,155.0554582688186,138.64419827619815,130.8201874509266,167.96366035172548,151.24796280349614,143.0247189076264,180.2241984378773,163.39185386286766,155.0675934731393,191.551169420141,175.1780190946988,166.69108575440387,201.9491305868348,186.2500495117129,177.9042339098416
2175.0,128.10682770590893,113.46740847974733,106.48018755688508,142.0355214132012,125.96037114789743,118.71704825253056,155.46767179055442,139.00742402672972,131.1596306327916,168.4085131691407,151.64258098495,143.395560674581,180.70097481365752,163.8151185775016,155.4681391143613,192.0564189550717,175.63015632980193,167.11788155711955,202.48355549656657,186.72872469062983,178.35984322262365
2176.0,128.44156565244748,113.75386943058544,106.74620317862671,142.4091553749148,126.2824434737054,119.01687553025629,155.87605376527188,139.36641423995732,131.49560653725393,168.84844769337246,152.03270175126374,143.76290239281246,181.17296986879413,164.2334585832482,155.86462530802635,192.55496049103493,176.0777281050438,167.54088299603436,203.01150062378986,187.20385828631123,178.81075764579057
2177.0,128.77331031862477,114.03742694382196,107.00956540120653,142.77897016757512,126.60100304155813,119.31390564416373,156.2793852657385,139.72213849717332,131.8285227832152,169.2824329589185,152.41912706824345,144.12716045534825,181.63876483182554,164.64714063870957,156.25647599006442,193.04800625509753,176.5211123008138,167.9590022931771,203.5342421066419,187.67404951991924,179.25663688312966
2178.0,129.10152960150367,114.31784874744912,107.26961261882063,143.14499951420262,126.91594071171343,119.60755006831431,156.677815445584,140.074835657633,132.15781532783353,169.71116675205127,152.80161293755668,144.4886150034868,182.10014819519475,165.05654165728097,156.64425667322269,193.53549146270296,176.96016530679202,168.3722649718465,204.05138774487202,188.1384663839418,179.69652439762768
2179.0,129.4257534210052,114.59523865927892,107.52726419412052,143.50738996350896,127.22781250983073,119.89810296252202,157.07242658449655,140.42452114338735,132.48340466329947,170.13473387144768,153.18031572463713,144.84470398806832,182.55615608467292,165.4609232461636,157.02804788971522,194.0184021572087,177.39415011302822,168.7798082406271,204.56344034082616,188.5977801291132,180.12960341827457
2180.0,129.74669861512712,114.8693333432372,107.78237707215096,143.86523027062606,127.53686418293813,120.18494893175996,157.462793224651,140.76960182423508,132.8055547744509,170.55373985405754,153.5545326174312,145.19690205756436,183.00708448331687,165.86192647070055,157.40796955958209,194.49683168670833,177.82220108751864,169.1835438948065,205.07031181642918,189.05326261072017,180.55903154349687
2181.0,130.06430081461582,115.1409897541374,108.03464716976477,144.21862466131356,127.84328245533331,120.46904308184557,157.84910326658772,141.11046343267614,133.1245866596094,170.9698147064183,153.92369908315578,145.54476545846063,183.45354791287122,166.25835832327198,157.78416343892496,194.97055735003335,178.24591383087574,169.58323448452606,205.57341171175102,189.5040363717988,180.98499117707846
2182.0,130.37869895283572,115.41043634490246,108.28422278334118,144.56815175139866,128.14694286521188,120.7506716096382,158.2315139968314,141.44748629788685,133.43986797459456,171.38178530298296,154.2889189231114,145.88936036337242,183.8950747098828,166.64924692673665,158.15632456396284,195.43844629064927,178.66524037219358,169.97868057991508,206.0685053741905,189.9495487803034,181.4070195066044
2183.0,130.6899602478152,115.67736919309593,108.5311903666571,144.91390047021946,128.44832246503526,121.02919955803011,158.60963836261607,141.7822455248805,133.75213195230202,171.7895849536799,154.65070001706175,146.2297773876292,184.33265604889743,167.03500953259982,158.52422603675862,195.90127486599874,179.079536391582,170.37030869891717,206.5569010172021,190.38936974403913,181.82479272888466
2184.0,130.99825544046217,115.94173551106809,108.7754567658835,145.25587098156427,128.74701270801347,121.30482514987777,158.98445620242074,142.11297931363873,134.06214442332475,172.19330078195614,155.0083202958311,146.56608092708856,184.7651045996816,167.41664371849998,158.8882104328347,196.3597429533817,179.4896036327048,170.7582882566548,207.04077457163152,190.82363176118935,182.2371270913551
2185.0,131.30330905959977,116.20382028727602,109.01697382711356,145.594059058823,129.04230721527966,121.57745515608941,159.35562164349292,142.43951179772932,134.36925363662863,172.59313721706096,155.36244387332,146.89797158942474,185.1920098472991,167.79611300903272,159.24884934093296,196.8135319458064,179.89550121161605,171.14260615022525,207.51829506754333,191.25363468829255,182.645890517814
2186.0,131.60470614021858,116.46345007660304,109.25554225990344,145.92805343406906,129.33449358411812,121.847455169089,159.7219609200739,142.76224331351128,134.6733867583609,172.9893346564258,155.7133268967202,147.22556116498566,185.61453544008185,168.1719968210064,159.60564700202409,197.26159498682247,180.29777735841589,171.5233993830608,207.99138971651553,191.679380119406,183.05057879092615
2187.0,131.90368301150366,116.71899493867025,109.49215490452237,146.25776396400474,129.62437498873095,122.11468108723994,160.08398300169304,143.0810817177519,134.97502871693868,173.3800209802827,156.06016907965463,147.54992935378587,186.03280974995977,168.54392177273922,159.95808080883754,197.70571284577875,180.6949101387131,171.90074598129206,208.46018479576583,192.10067054147,183.45183146999622
2188.0,132.19994543166547,116.97109169953251,109.72662025614444,146.5833723447869,129.91149392369192,122.37921336762028,160.4417842523253,143.3959829992312,135.27251936214205,173.76569624107572,156.4040293553704,147.8715822469558,186.44723500012879,168.91264334303867,160.30640278631284,198.14414497371573,181.08835312805084,172.27448248569107,208.9237915264528,192.51776656073892,183.84920774997866
2189.0,132.4928638372462,117.220535673208,109.95865342656344,146.90593402478905,130.19592406643937,122.64073915022551,160.79554989452095,143.7075033633979,135.56690618625657,174.14725819771616,156.74496731118592,148.18977080645695,186.85776056361257,169.2781988382088,160.65052592819168,198.57672093778925,181.47769434179077,172.64364649548628,209.3817782464265,192.93075140191593,184.24207247417831
2190.0,132.78275852490776,117.46735554542184,110.18799216564231,147.2250852508327,130.47695655386374,122.89962187565439,161.1455421816283,144.01556433086955,135.85839988541852,174.52504355885515,157.0822978966533,148.50457787353193,187.26323240581368,169.64043178773304,160.99088232218264,199.00545536990006,181.8638121093169,173.00826855131334,209.83458478620545,193.33890494306763,184.6286400354589
2191.0,133.06999020252005,117.71132654619151,110.41528892558574,147.5408802274203,130.75467085590134,123.15623168921039,161.4917487364716,144.3205859079377,136.1470187153983,174.89882301590964,157.41560501806495,148.81613794393732,187.66528349668226,169.99860475219452,161.32806138242339,199.42941201753905,182.24657193371272,173.36820682713022,210.28150281857324,193.7423179545066,185.01196606361722
2192.0,133.35469959757458,117.95198181500828,110.6402772982977,147.85397061822852,131.02960353392928,123.40999621275903,161.834290739306,144.6227899719608,136.4318813471474,175.2692296440382,157.7455802339245,149.12438467354156,188.06313889322817,170.35189900983806,161.66216602214004,199.84923567553932,182.6252739364013,173.72482550892997,210.72363516057823,194.14185907993698,185.39173399826745
2193.0,133.63708528169806,118.1896135910107,110.8625005749963,148.16423406305677,131.30063711506017,123.66093385700961,162.17374016269468,144.92185898369746,136.71272917075547,175.63576180564712,158.07172231405508,149.42970401862584,188.45604008630647,170.69984333909014,161.9927064412248,200.26365822931115,182.99854409408863,174.07836641858455,211.15952814715317,194.5374585490582,185.76872486813102
2194.0,133.91752039175495,118.42452481947917,111.08181516388555,148.47209835114134,131.56903850170056,123.90854086929996,162.5088907954064,145.2179583722654,136.99073916373084,175.99862008658633,158.39405753219688,149.73205260865123,188.8457536315219,171.04502018201137,162.32016448332513,200.67295173742963,183.36817458615747,174.42825795052303,211.59256874489662,194.92837036857512,186.1421444278106
2195.0,134.19490063861372,118.6571833968012,111.29902295546422,148.77640777955853,131.8345460806417,124.15332278659727,162.84077351927397,145.5100238034534,137.26596104990944,176.35827213195614,158.71232044732062,150.03148637850626,189.231749126373,171.38630025057083,162.64415691065923,201.07773789350563,183.73375732451797,174.77441121458702,212.02122512334702,195.3150865231459,186.51142385296353
2196.0,134.4685836409917,118.88755258519656,111.5141908083794,149.07655192599344,132.09758659232875,124.39601290445935,163.16954244614868,145.79855289173605,137.5387596050498,176.71379355770944,159.02706311769566,150.3280800472566,189.61261805176525,171.72487168276544,162.9649841352294,201.4780640815729,184.0957782180086,175.11721709121014,212.44577412308547,195.6971649604016,186.87710977062716
2197.0,134.7392078308678,119.11562914777825,111.72725928104109,149.3742098396467,132.3586714368917,124.63628354351812,163.49555781976176,146.08380061622083,137.80821296456458,177.06547099063351,159.3376142841536,150.62126815184217,189.98922848922112,172.0608126412185,163.28358642473927,201.87397078467683,184.4551202180424,175.4567195916983,212.86669281018567,196.0746585591128,187.24047308182264
2198.0,135.0066358940711,119.34110873278635,111.93809048383068,149.66941771581403,132.61756002289403,124.87382548186037,163.81962831691698,146.36607163209038,138.07469813721627,177.41316456039067,159.64564459924318,150.91130777516244,190.3608675551864,172.39409498492697,163.59952104385516,202.26471408801353,184.81045007963158,175.79220026582956,213.2837013707129,196.44811137472075,187.6003307231117
2199.0,135.27122302062918,119.56421586370811,112.14678239594792,149.96162295480582,132.87391442577263,125.10875152521044,164.1411874541688,146.64443207926703,138.33889114212735,177.75847015500176,159.95067537558447,151.199315863782,190.7284373698838,172.72341156660593,163.91303415393702,202.65210040623245,185.16242363685063,176.124452655264,213.69706355591114,196.8173923418849,187.95584755271142
2200.0,135.5327918956553,119.78568776152201,112.35325167712708,150.25077062795833,133.12819982017976,125.34093469572099,164.4592354379635,146.9205116823924,138.60024373126623,178.10036621317693,160.2522511969538,151.48424842724228,191.0932704501795,173.0489253933747,164.22235086283865,203.03545889300085,185.50939794232383,176.4541272412962,214.10550272548426,197.18278683715698,188.30699944038605
2201.0,135.79160060851814,120.00533685553354,112.55787861834968,150.5369764336429,133.37955186680557,125.57071660379749,164.77366460908794,147.19386494422162,138.8594278577773,178.43971243163796,160.55057638565705,151.7664155799286,191.4550434162337,173.37110215220028,164.5280755631614,203.41443728412872,185.85330713865102,176.77995257843298,214.50952774598733,197.54403433196745,188.65319449338483
2202.0,136.0472776639494,120.22233281045092,112.76060992763634,150.82024876347361,133.62790568142543,125.79755876256172,165.08418319006216,147.46477344169057,139.1161420482555,178.77525535068517,160.84687065218168,152.04526125943073,191.8120457735866,173.68989132575066,164.83026015084857,203.78988115790284,186.19425599411449,177.1020188552493,214.90966526620326,197.9018324389545,188.99535172536454
2203.0,136.30018131906417,120.4367931081625,112.96085194758824,151.09996958086546,133.87321346244545,126.02132955639618,165.3913256894102,147.73301915154673,139.37042995938089,179.1074084050952,161.14020604473785,152.32099383240904,192.1661293625409,174.0058455768443,165.12955511932014,204.1614426832021,186.53188050001808,177.4208319388918,215.30606185071568,198.2565430884856,189.33418769896002
2204.0,136.55022509188154,120.64946636973107,113.15815181651169,151.37663246117043,134.11486839114937,126.24251532346227,165.69544731709271,147.99800254991155,139.621947003816,179.43687784629964,161.43066726321842,152.59366297940517,192.5170882405439,174.3188408515785,165.4254251636753,204.5288107457052,186.86520365069714,177.7373581115623,215.69843560360508,198.60811780301873,189.66944179726673
2205.0,136.7973381545736,120.8600062742828,113.35354802822573,151.65047854051528,134.3534728036855,126.46114202442428,165.99624511117838,148.26023716760363,139.87107863698608,179.76281338343708,161.71888804284842,152.86371677545608,192.86530152565788,174.62716066646038,165.71828519480718,204.89119431586164,187.19476994208694,178.05152748802124,216.08717015335282,198.95564811449117,190.00097910101158
2206.0,137.04164261603802,121.06816721606322,113.54611177353347,151.92174366983298,134.58943670521018,126.67751169750997,166.2934738807374,148.51962586899947,140.11663807323177,180.08514687729638,162.003857802286,153.13141788370984,193.2102520223571,174.9332528451657,166.00819193099323,205.2494384612823,187.52079511006238,178.36231842247906,216.47289894102397,199.29832560952485,190.32938294177828
2207.0,137.2835527439701,121.2739245672094,113.7362212526316,152.19030641003576,134.82301701985728,126.89176123041753,166.58823793450077,148.77681912634677,140.35819819886237,180.40441321280974,162.28523884798324,153.3961479079713,193.55135846202626,175.23555122234154,166.29609367648143,205.60513733875078,187.84323441964972,178.6701825995628,216.85369795599107,199.6381075954188,190.65448277464847
2208.0,137.52307826207291,121.47726105969991,113.9241022986649,152.4566269153667,135.05354740063314,127.10363378015326,166.87987908157248,149.03184717479536,140.59801595502125,180.721123672901,162.56367216277607,153.6577290348661,193.88871549275177,175.5349538026222,166.58125836636023,205.95774683833818,188.1624253015988,178.97561028798683,217.2294901741227,199.9741015278678,190.9770957503341
2209.0,137.759921311917,121.6781421893239,114.1097081249863,152.71978797681132,135.28122775290802,127.3128345498915,167.16832412968023,149.28431703038632,140.83585014953465,181.03466406637668,162.84014155060777,153.91665399886247,194.2220814892015,175.83191609334142,166.86369372042606,206.30869567616406,188.47879135396522,179.27842250688144,217.60303138768018,200.30680951687026,191.29567143316726
2210.0,137.9948046591038,121.87675584155946,114.293467492264,152.97996610392852,135.50511626187665,127.5199060873029,167.45296499485727,149.53465560432872,141.07121703563624,181.34551825889542,163.11412506158624,154.1721360056,194.55092540704496,176.12612821268738,167.1416577063101,206.6576266709642,188.79324056795713,179.5784880872701,217.97204870859872,200.63673500856413,191.61105793483355
2211.0,138.22796037385734,122.07297985437353,114.4752546418768,153.2369922342437,135.72665905761014,127.72498457505657,167.7344012888788,149.78265380982364,141.3027393750297,181.6536830184593,163.38512928499065,154.42422441140147,194.87569458674855,176.4167771402509,167.4166363634064,207.00371299583725,189.10523939863492,179.87510122975706,218.33749253709132,200.96396833042806,191.92309314245455
2212.0,138.45916219484297,122.26678873950388,114.65521132685541,153.49189523592054,135.9463720295757,127.92795922346937,168.013553314439,150.02820462306926,141.53117322502436,181.95897081505547,163.6532345164392,154.67362050920525,195.1981201305258,176.70525189419232,167.689037365263,207.3463156893583,189.41375573341355,180.16914011446235,218.69959110693657,201.28878714148283,192.23219092648918
2213.0,138.68810949913438,122.45821321818389,114.83288153904917,153.74390655803876,136.1632573320045,128.12846308421402,168.28963317449896,150.27112230952955,141.7575802403887,182.26079301177168,163.91852857758306,154.92105972025962,195.51709524587818,176.98982291280063,167.9588182102885,207.68576289351194,189.71822173856188,180.46000473851868,219.0588116098236,201.60951824793645,192.53869140607486
2214.0,138.91422499355434,122.64733113240965,115.00808697940991,153.992886290702,136.3782050837871,128.32615526910706,168.5635169724086,150.51192727903782,141.98127675433943,182.55952396161638,164.1814753649722,155.16598886271927,195.832886111291,177.27177797463986,168.22565741108755,208.02156511327212,190.0205156123585,180.7476303642228,219.41496108453174,201.92737757413755,192.84255214165424
2215.0,139.1372522028808,122.83438870146398,115.1808269479551,154.2401806326707,136.59102810137085,128.52162453514592,168.8353446271198,150.74857903923692,142.2025807376251,182.85476369999503,164.44209697543374,155.40829141266622,196.1457306270446,177.55131137698896,168.48906638375215,208.35340836970227,190.32020283745715,181.03259446101993,219.76818486453132,202.2429173692733,193.14355528137955
2216.0,139.3578979426281,123.0196411683718,115.3516716749854,154.48482182965745,136.80144122169037,128.71503477978342,169.10437036043928,150.9822233657556,142.4205065144754,183.14522534089636,164.7001621619389,155.64780082542092,196.45503064941443,177.8291237539764,168.7486435426979,208.68094651595243,190.6171333895986,181.31404641166563,220.11756685767224,202.55525423704034,193.44120810494726
2217.0,139.57644720608593,123.20310030555964,115.52078940844575,154.72598417059515,137.01009839209132,128.9068474411352,169.36999468952695,151.21328712361023,142.63597627904596,183.4323593265459,164.95533081166758,155.88414916797964,196.7602825536234,178.1042594963423,169.0050911513119,209.0045342266305,190.91106294522942,181.59284346857072,220.4618021813028,202.86367095020972,193.73496283555534
2218.0,139.79288269984016,123.38455551252119,115.68829346215534,154.96443124630747,137.21674378203625,129.09614478344244,169.632040049152,151.44225212180763,142.85001460837867,183.71740551973906,165.20830467761243,156.11802811238655,197.06222229316634,178.37654276279963,169.25940340899564,209.32577856425854,191.20200380027632,181.86890234783795,220.80179827681272,203.16777426722837,194.02488647693346
2219.0,140.00659563920485,123.56429488311024,115.8538921793585,155.19969821139827,137.42054768917535,129.2831125459715,169.89051124960963,151.6684430436457,143.06253605571112,184.00005878731795,165.45775937923364,156.34946823806357,197.36202254715832,178.6461863124983,169.51111763985602,209.64512580564377,191.4904077991871,182.14203877473946,221.13766686395508,203.46897081399715,194.31224932690955
2220.0,140.21723660056227,123.74208555941132,116.01753492842218,155.43235853682322,137.62174131102665,129.4682326509333,170.145765037958,151.89201464947362,143.27298537250115,184.27994142089196,165.70484444693142,156.57881935534905,197.65949399590036,178.91295923190336,169.76017761348146,209.96137973850784,191.7755612081545,182.41274211700426,221.47030330270027,203.76710909890497,194.59668886620148
2221.0,140.425810958804,123.91783475244345,116.17926689549176,155.66260584729298,137.81979402994085,129.65185267004446,170.39887007558406,152.11242792840906,143.48038010859239,184.5570597520646,165.9496296019763,156.80579029344898,197.95414117117485,179.17744450606142,170.0072251955771,210.27451680112375,192.05822502348337,182.68028762157687,221.7994995736422,204.06294910418768,194.87762691577694
2222.0,140.6317797363349,124.09098996448287,116.33852216992378,155.89047113197856,138.01608896834315,129.83368212829853,170.64984222790974,152.33028357146407,143.68468763292702,184.83113637680307,166.19219119893353,157.02993887544156,198.2460481909422,179.4392771345053,170.25184729797496,210.58536916923123,192.3369800980661,182.94488253012088,222.12544856399202,204.35646175377792,195.15615444518528
2223.0,140.8348568519578,124.26216914058188,116.49617545745764,156.11643745863867,138.2105039016763,130.01333993343718,170.89817151421198,152.54581816666615,143.88707910565915,185.10306203568211,166.43198717468044,157.25190059112836,198.53586944179182,179.69839377285155,170.49445313044302,210.89422937687146,192.61220055134126,183.20655825576577,222.4491360288601,204.64748133551785,195.4328690623348
2224.0,141.03565601755977,124.4320251934528,116.65224193459538,156.33915681719787,138.40259621921686,130.19107861653296,171.14435548030465,152.75922418134337,144.08732806039248,185.37148796046614,166.66771088549993,157.47149408405028,198.82260383340963,179.95550062986575,170.73532761768266,211.20017702019095,192.88462184095954,183.46575088573303,222.76944962688825,204.93495158868743,195.70733592422266
2225.0,141.23467592974157,124.60007786177958,116.80625932102396,156.55956953643707,138.59216332667307,130.36647851828096,171.3885859520017,152.97035231626936,144.28479345939897,185.6380561491589,166.90058344068441,157.6886640005568,199.10679687144278,180.20987377876088,170.975078337072,211.50309554844156,193.15475464315864,183.722288744597,223.08700262171595,205.21886981416108,195.97955410241542
2226.0,141.43233108303392,124.76592418141223,116.95823520628001,156.77838159061784,138.77953697665163,130.53940151747594,171.63084711451526,153.1782466468668,144.48032155540324,185.90227466175324,167.13080046461042,157.9040406706678,199.3872208735699,180.46159054883654,171.21318995257744,211.8010628827933,193.4224840682108,183.97636029687717,223.40290284418583,205.50007657535136,196.24860347346342
2227.0,141.62778033098033,124.92994201477735,117.10778793647108,156.99385682916864,138.96494862516062,130.71055193216245,171.87048268430595,153.3841947232999,144.67366444328894,186.16432282415562,167.3592773811548,158.11747157917588,199.664331137173,180.71096750752497,171.44884077307236,212.09606387707282,193.68686362449355,184.22840567957823,223.71572284384686,205.77807598886298,196.5156126527112
2228.0,141.8206526819567,125.091970535607,117.25506748786366,157.2069366820174,139.14837429132413,130.8796489620961,172.10777684832226,153.5876512849645,144.86368037666344,186.42409522724816,167.5861956941276,158.3286981980143,199.93836148383855,180.95752439354877,171.68255008031812,212.3889415500369,193.94875522395373,184.47829059081502,224.0240847764098,206.0537577417351,196.78073759949973
2229.0,142.01096675173002,125.25182692007779,117.40018709811744,157.41769951544055,139.32976014588039,131.04681734553503,172.34262889889203,153.78887212514772,145.0513981677391,186.68107566434526,167.81053753300037,158.53746840240257,200.20944791396238,181.20113622789523,171.91332382053338,212.6794622153514,194.2071658815318,184.72509026007697,224.32911797465684,206.32711226772855,197.043129252193
2230.0,142.19875390891994,125.40913330147265,117.5435872416623,157.62574054962755,139.50892769529293,131.211513444762,172.57545351305734,153.98806569167263,145.2371927790639,186.93512331422266,168.03246361438005,158.74353439183986,200.4780340654737,181.442567546882,172.14077821311471,212.96719611997605,194.46302560025097,184.9697974819095,224.6318953245444,206.59823351410031,197.3032441212662
2231.0,142.3842479623511,125.56442008783347,117.6849683546001,157.8311972214561,139.68549061854867,131.37456756584282,172.8065597214535,154.1853596805673,145.42055362055962,187.18662500805883,168.25236229294805,158.94743498339184,200.74445963194236,181.68150155277726,172.36618986180997,213.25178320408077,194.7170733499945,185.21183720041074,224.93097041355952,206.86750115330818,197.56054845935034
2232.0,142.56797310007894,125.71760007748772,117.82424391931738,158.03459817162204,139.86006593929386,131.53451283721026,173.03500319089807,154.3790637344526,145.60158086451176,187.43461461381972,168.47044531493214,159.1488500704222,201.0088027171384,181.9182168613185,172.58996063231692,213.5327732433531,194.96917854396492,185.45172028328096,225.2279487957969,207.13455804382502,197.81556901497066
2233.0,142.74946063460868,125.86925025011061,117.96068605460098,158.2360226492053,140.03251120932612,131.69207954352225,173.26115331123202,154.57059002539856,145.78089494502535,187.68088444647947,168.6862698574548,159.3482160542862,201.27176507507173,182.15285472276665,172.81147594056893,213.81211725223537,195.21880756029415,185.68956716652818,225.52262918599183,207.39877698944792,198.06764667625947
2234.0,142.928330471412,126.01922441322793,118.09518363536475,158.4358282609852,140.20316079762597,131.8474480757027,173.48564079347076,154.76083885957624,145.95794333024764,187.92517304233633,168.8996051123077,159.5455876218669,201.53295295044495,182.3856431203306,173.03045897088148,214.08997254137705,195.46624460803054,185.9244703540892,225.81375867108014,207.66123073656047,198.31764248236627
2235.0,143.10454073393996,126.16658740310044,118.22732523577044,158.6335089589757,140.37158582304127,132.00118488354664,173.70899500349233,154.94944720502932,146.13198164729786,188.16754579533725,169.1102990099489,159.74036588802477,201.79169553417626,182.61601536179938,173.2471108705597,214.36598200754574,195.7113177644236,186.1577541914093,226.1017628429479,207.9218546447333,198.56547571004046
2236.0,143.27835439679228,126.31222446966885,118.35750350305466,158.82926886781308,140.53762194720346,132.1527888643924,173.9295832577173,155.13582199224578,146.30413743006287,188.40763064757104,169.3194386208516,159.93292183413104,202.0480487396886,182.8438047811643,173.4601203234099,214.6385247566526,195.95405592816235,186.3892411679634,226.3879316600519,208.18031136930404,198.81093312556908
2237.0,143.4503543285433,126.45586411173655,118.4856204255542,159.02270893982953,140.70215971789847,132.30248120001002,174.1479631624559,155.32073721104086,146.47490287248746,188.6453100577369,169.5272226204805,160.12366444580363,202.3018119955277,183.06935738165583,173.67063513341344,214.90828306550495,196.19452754731824,186.61813673305872,226.66885708601077,208.4352180426696,199.05515112630397
2238.0,143.6204137035121,126.59671696543205,118.61197463181966,159.2138943463614,140.86435901575413,132.45038434556517,174.36401385605683,155.50360243189638,146.6446463789661,188.8814270674959,169.73283225695624,160.31275992471916,202.55286486245336,183.29261234303462,173.87993045843322,215.17567434823002,196.43317477585927,186.84490615026175,226.94684319436465,208.68792741649534,199.29689279521753
