time,zeroCO2_py2020_fac1.0_decr0.3,zeroCO2_py2020_fac1.0_decr0.5,zeroCO2_py2020_fac1.0_decr0.7,zeroCO2_py2025_fac1.0_decr0.3,zeroCO2_py2025_fac1.0_decr0.5,zeroCO2_py2025_fac1.0_decr0.7,zeroCO2_py2030_fac1.0_decr0.3,zeroCO2_py2030_fac1.0_decr0.5,zeroCO2_py2030_fac1.0_decr0.7,zeroCO2_py2035_fac1.0_decr0.3,zeroCO2_py2035_fac1.0_decr0.5,zeroCO2_py2035_fac1.0_decr0.7,zeroCO2_py2040_fac1.0_decr0.3,zeroCO2_py2040_fac1.0_decr0.5,zeroCO2_py2040_fac1.0_decr0.7,zeroCO2_py2045_fac1.0_decr0.3,zeroCO2_py2045_fac1.0_decr0.5,zeroCO2_py2045_fac1.0_decr0.7,zeroCO2_py2050_fac1.0_decr0.3,zeroCO2_py2050_fac1.0_decr0.5,zeroCO2_py2050_fac1.0_decr0.7
2238.0,164.6371298262666,153.25433552957605,148.1344044925324,177.21028419343887,164.69277846773642,159.0007659275566,189.4594790402479,176.1055304691059,170.05136852743902,201.4703247389563,187.47522933323435,180.87752251190864,212.9342237815291,198.6266099617313,191.76611276187376,223.6865395267145,209.37115327506143,202.401826002161,233.7252726020048,219.51772636858158,212.49678576286237
2239.0,164.9621810579429,153.5679107793312,148.44506185182684,177.54178775161532,165.01708447737985,159.32114660605205,189.8003034743499,176.43588182823765,170.376951403453,201.81316013737933,187.8114214740886,181.20951367183216,213.27880509659866,198.9659023774685,192.1048187468003,224.03467676314102,209.7121973753993,202.7421218330253,234.0672015480308,219.85874225593045,212.8364717782125
2240.0,165.2855310104796,153.8805396948489,148.75430967002052,177.87179020932925,165.3393010056712,159.63949049538513,190.13887234750914,176.76444413449627,170.70098049791468,202.15426321063237,188.14581410795176,181.53947045584195,213.621361941255,199.30365652985404,192.44020322731626,224.38080882851364,210.05016469144442,203.07964832896545,234.40564265245905,220.19836412370404,213.17412376987716
2241.0,165.60743187264808,154.19171131857777,149.06190447665307,178.20094278078048,165.65949058105753,159.9565206811759,190.47549192881095,177.09172796621,171.02365690099606,202.49233959168131,188.477933651104,181.86734969055283,213.9624747236408,199.63972153106994,192.77282985890906,224.7244422279806,210.38518874292902,203.4156248980575,234.7407943718055,220.53619987156162,213.5103950170339
2242.0,165.92666885047868,154.50099071025429,149.3680658684281,178.52905238340497,165.977649691676,160.27231332983428,190.81026016263172,177.41711834107642,171.34453393276877,202.8283717086577,188.80879014680184,182.19351549157037,214.30114728198316,199.97186531663863,193.1032654290004,225.065704350099,210.7191045855168,203.74947335195947,235.0728653255122,220.87168974411466,213.8448281165021
2243.0,166.24349023896914,154.80922490082105,149.6727361335827,178.8555498782918,166.29262573701897,160.58654105866552,191.14387197950555,177.74110342486037,171.66350989247846,203.16237522119405,189.1379554711267,182.51809954257868,214.63823184770192,200.30219387222445,193.43211596092746,225.4036364694423,211.05091258429945,204.08053799103232,235.4029528992496,221.20361131215395,214.17700191466798
2244.0,166.5585188264768,155.1156772665966,149.97596931622064,179.17962704055773,166.60642805407224,160.89914829520075,191.47653764840905,178.0633731259586,171.98067832646308,203.4941431210886,189.46603615796113,182.84007906426677,214.97332630205378,200.63057453577045,193.75864023312138,225.73682258983152,211.3811872077194,204.40835515646828,235.73138591932224,221.53337975882044,214.50764758011823
2245.0,166.87201013491568,155.4206659952542,150.27788822947875,179.50157451148746,166.91850264984546,161.21067641388623,191.806162905122,178.38382936709291,172.2963266510187,203.8242203782919,189.7934259470748,183.15947031094717,215.30417836469545,200.95639236186065,194.08370673714535,226.06768014070596,211.70926034887822,204.7342556999931,236.0583867090373,221.8605172012297,214.8347219905203
2246.0,167.183693231037,155.72372195575616,150.5779906283045,179.821455322126,167.22883632224037,161.52036140539064,192.13227517313143,178.70220599342406,172.6103995780049,204.1510962946462,190.1190585215904,183.47703481161756,215.63283344814533,201.2797847543672,194.40574861113058,226.39654248394095,212.03443774503793,205.0584677427522,236.38207299152018,222.18525953659383,215.15950635904017
2247.0,167.49340810526837,156.02453308853032,150.876195628877,180.1390104693653,167.5378419728469,161.82786543239038,192.4566883682247,179.0179521958385,172.92254823534165,204.4758525155841,190.44231636450036,183.79404287867038,215.95865425434775,201.60173798365344,194.72640921646973,226.7238964249617,212.35780711609536,205.38101338902612,236.70358693698623,222.50755248626285,215.4816880154712
2248.0,167.80210826292043,156.32398098810935,151.17326965830335,180.45327958656958,167.8451300024272,162.13363367477513,192.7793545264211,179.33261548187568,173.23253902381143,204.79971718986707,190.76248851123796,184.10935379703247,216.28257777899327,201.92249181410597,195.0457548451709,227.04828869944325,212.67892332881456,205.70185274957706,237.0220864698326,222.82851908728702,215.8013354444086
2249.0,168.10888620433028,156.6218975774196,151.4690947625423,180.76531189498098,168.15069769696677,162.43740570512838,193.1002779998041,179.64529893002677,173.5404905885697,205.12257715306555,191.08114342168443,184.4234040964598,216.60551988453926,202.24200169925084,195.36356798510104,227.3690122154478,212.99863470913573,206.0209159533078,237.33767361466187,223.14745099738423,216.11972080879045
2250.0,168.41464635797004,156.91801585943935,151.76273627868864,181.07570080747533,168.45506291777411,162.73973471266459,193.4194528258384,179.9555098667641,173.84695957181262,205.44297754175605,191.39787544784505,184.73600233991846,216.92611973510512,202.55854471011747,195.67914203083004,227.68666556509686,213.31616149631043,206.33837552671446,237.65033151463302,223.46481266292,216.43606570830957
2251.0,168.71822688030622,157.21260193249196,152.05443988539736,181.3850445023222,168.75726552840234,163.0407074828721,193.73589593408792,180.26448580459007,174.15217562390563,205.76055846481546,191.7126743900037,185.04723902222028,217.2438710952482,202.87198545744002,195.99363373994848,228.00265144998247,213.62980731073537,206.65352951480293,237.9610091715778,223.7790505262441,216.75007043262406
2252.0,169.01985320293525,157.50628105466166,152.34443831407776,181.6928594455911,169.05660912340562,163.34109149821091,194.04968966523188,180.57121807939248,174.45674519215115,206.07564981337887,192.02520773089145,185.35726920963367,217.55898163525012,203.1844185940268,196.30692918946502,228.31770203550792,213.94071454552503,206.9670793451364,238.2696563626512,224.0894321188204,217.06133774373174
2253.0,169.31953501736714,157.79829350102986,152.63303549636348,181.99927871484675,169.3548756674388,163.63986574621748,194.36243383909783,180.87628968611705,174.75961371578111,206.3892824942651,192.33540598417557,185.66538071643353,217.8701220135403,203.49637302888334,196.6177344740556,228.6295623453875,214.25033195928518,207.27930168619477,238.5755781022708,224.3968649045458,217.36912617141087
2254.0,169.617110303395,158.08838088658487,152.92059004894833,182.30414550114247,169.65173832926973,163.93721286026394,194.6731379777072,181.17962848203237,175.0612800683194,206.70162697412522,192.64406057084415,185.97236971481016,218.1797362212881,203.8060633235791,196.9257257049839,228.93780464615858,214.55752785821892,207.59001509121435,238.879640093075,224.7024402821358,217.67466134384242
2255.0,169.913380612769,158.37703500049844,153.20786009103682,182.6080382573377,169.94692846758602,164.2323402254206,194.98282179000208,181.48068212952717,175.36115151801135,207.01233467752598,192.95136231085587,186.27761544799893,218.48801012376305,204.11268994301747,197.2329050709142,229.24365934783262,214.86366349316842,207.89674001752005,239.18123867771044,225.00545993173918,217.97912949982273
2256.0,170.20859917785438,158.66383695840454,153.49350793048376,182.910433643045,170.24086072000694,164.5253610211779,195.29205709205382,181.78043551016253,175.66010246636498,207.3208705218941,193.25693774319905,186.57989489757372,218.794725469151,204.41706370851793,197.53889143625082,229.54772777760513,215.16769823323517,208.20182693721597,239.48066414305782,225.30482255970668,218.28188873090286
2257.0,170.50241106138083,158.94945238998523,153.77813129351318,183.21204172169405,170.53324805094803,164.81724855453535,195.59940963000167,182.07886726463516,175.9573084334932,207.62746970601228,193.5614261045395,186.88078630121387,219.10027325295903,204.71951269520076,197.8431946851998,229.84985491207001,215.4692244446972,208.50501795079924,239.77773007732236,225.60212231063963,218.58362385428381
2258.0,170.79519332168366,159.2329601581652,154.06093402058542,183.51203306653417,170.82497760690853,165.10704193643232,195.9028914319915,182.37603437613882,176.25282354815192,207.93252963875386,193.86424923147393,187.18045895404217,219.40385428381737,205.01995047237816,198.14602107934107,230.15025585556137,215.76835314569703,208.80592159267906,240.0711126759699,225.89683313705996,218.88363427543254
2259.0,171.0872016136369,159.5150073684863,154.3419520570738,183.80923290685922,171.11555787897206,165.39488241426648,196.20441414650455,182.67219053337328,176.54632695107048,208.23556339760103,194.16527652109403,187.47831511018006,219.70552727697566,205.3187977022405,198.44693006841817,230.44924475517053,216.06553996681635,209.10460882528304,240.36255927247092,226.19031002714217,219.18195621661656
2260.0,171.37791586465568,159.79632667644816,154.6213172696836,184.10509131928114,171.40424247270616,165.68188159251815,196.5048682795767,182.9672889257358,176.8383572056275,208.53579564819432,194.46428270848975,187.77475399270938,220.00473927560046,205.61527007653723,198.74567928600743,230.7452396815468,216.36104902548337,209.40112263610837,240.65237804021857,226.4826795093121,219.47761334646924
2261.0,171.66728192957737,160.076512536415,154.89962965917346,184.39899694730354,171.69197038118048,165.96761957995795,196.80392211777897,183.26096367886498,177.1285458623798,208.83419735362736,194.761782118957,188.06994314070056,220.30174813374072,205.91055950260855,199.04187375369688,231.0392797036103,216.65483107195996,209.69498204218058,240.94028198629297,226.77270788834483,219.77127665024588
2262.0,171.95536666029633,160.3550652255416,155.17625042986108,184.6922805933121,171.97886055457138,166.25196424214687,197.10188746516954,183.55302084296733,177.41716661851152,209.12951060128844,195.05720384666677,188.3640114384453,220.59648487768624,206.20479630339725,199.33719815498208,231.33000031097066,216.94707070126188,209.9875675818327,241.22512424701665,227.06060547546784,220.06308709596493
2263.0,172.24140499115515,160.63204050697044,155.45142636447497,184.9848114591859,172.26343920624174,166.53464131272756,197.39781237361555,183.84327845164327,177.70411196355346,209.42249990845002,195.35160819460947,188.65669075074032,220.88830711083213,206.4975200087294,199.63135044137363,231.61825363433385,217.23720440298987,210.2789823696583,241.50742177312281,227.34661885529965,220.35239902020328
2264.0,172.52606175013278,160.9074359293432,155.72658523011154,185.27589339569977,172.546769998954,166.81544330107462,197.69202696157976,184.13254774919636,177.9901475162756,209.7140712287843,195.64472147604928,188.94764050634797,221.1780112073179,206.78865539311244,199.9229780766102,231.90515729156658,217.52500492693156,210.56920945746188,241.78719176969454,227.6307553939886,220.63905861705717
2265.0,172.80973480254988,161.18181707565682,156.00014731188946,185.56537324685098,172.82916478396632,167.09520265042855,197.9843860642612,184.420389266936,178.27450085757988,210.0045283678909,195.9367969372956,189.2369871503883,221.46633350530428,207.07890429698193,200.21219611157414,232.18974039744484,217.8097914505153,210.85819099257824,242.06497691587572,227.91368393826127,220.92435909680458
2266.0,173.09164148312067,161.4548418301584,156.27204581510983,185.85291608168944,173.11066356188206,167.3729253132609,198.2756867601929,184.70597272578348,178.5573910020717,210.29364677743825,196.2258169677787,189.5237674045767,221.75212477925928,207.36678528395808,200.4994875665262,232.47272483937968,218.0932981777155,211.1428007692075,242.34114437345792,228.1944656523487,221.2068329760565
2267.0,173.37192185483372,161.72681083004835,156.5427258372768,186.13989743930938,173.39045906008155,167.64977611247923,198.56540226530223,184.9896786865469,178.83933563057724,210.58163020864322,196.51346552125082,189.8093904957738,222.03567044667625,207.6523816536521,200.78475294107164,232.75476415295444,218.3753644762126,211.42543577949235,242.61620591343845,228.47417341940988,221.4876668721106
2268.0,173.65077282875257,161.99766584827006,156.81215195277042,186.42568647515088,173.66853614913018,167.92549669479678,198.8534755877412,185.27235795475008,179.12048774113185,210.86667374090354,196.79974993468653,190.09415290520016,222.31784211138677,207.9364618832261,201.06866753204076,233.03464217477418,218.65623383696757,211.706026555455,242.8885087097684,228.75224299182008,221.76654916519078
2269.0,173.92807449022263,162.26672123089767,157.07951736747987,186.70969601740697,173.94522466749532,168.19928290130179,199.1397339857132,185.55407051340677,179.4001160264013,211.14926146518758,197.08393545308363,190.37796526463723,222.5982445252039,208.21865113274947,201.35083703730425,233.31245577204749,218.9344970699981,211.98404086335267,243.15834200652913,229.02829403161132,222.04415627229386
2270.0,174.2041520242157,162.53428947938875,157.34575841311573,186.9912599208623,174.22056878912335,168.4712380444126,199.42337832489017,185.83446732837223,179.67775470734256,211.42988077229052,197.3666126494889,190.6605559090899,222.87627976931,208.4985033872435,201.63046104358548,233.58685495292397,219.21134334732335,212.26022842625179,243.4244002672662,229.3000141725481,222.31959820795015
2271.0,174.47848736976044,162.80027815479625,157.61040276843886,187.2722499586361,174.4945855343931,168.7425942525565,199.70507542637972,186.1138400543972,179.95385354227255,211.70859446118217,197.64777363590287,190.94157142611277,223.1527231453639,208.7767407579281,201.90923996123726,233.8588426809427,219.48706994882338,212.53516183306763,243.68845706532986,229.56784176947525,222.59263990953076
2272.0,174.75217243621938,163.06527299479865,157.87338068488128,187.55143594663895,174.76699882909418,169.0122992107556,199.98457486538268,186.39200115693535,180.22917361533314,211.9851067390619,197.92690498431685,191.22133488892734,223.42809971742244,209.05353908234173,202.18663772945877,234.12950403315847,219.76125211033988,212.80897483695034,243.9510082453126,229.8342247589585,222.8646628243594
2273.0,175.02484580996415,163.3296683663705,158.13553477351536,187.82858728696823,175.03776280748275,169.28117882326725,200.2619104923364,186.66901757527114,180.50245908039886,212.25984155833052,198.20474735502154,191.49996076687623,223.70162269435576,209.32844295298815,202.46283607289894,234.3985583443101,220.03278928885166,213.0810503365852,244.21110515005597,230.09947697227167,223.13520055337693
2274.0,175.29643454724467,163.59231635330718,158.39680198906075,188.10435514061942,175.3076443721132,169.54906941883422,200.5380625636566,186.9449560980613,180.7747304712377,212.5327462812467,198.48010883271894,191.77578794947613,223.97215982420067,209.6007324602037,202.73730440330803,234.6655316163519,220.30182864105015,213.3516267945198,244.46891038982133,230.36291596383336,223.40355591842413
2275.0,175.56649145311042,163.853556333193,158.65732649010718,188.37944071823767,175.57589546829448,169.81607394157425,200.8129639789576,187.2189299063177,181.04522292070925,212.8038541833939,198.75268032499872,192.05062506891983,224.2406890302479,209.87056243237825,203.01047370728318,234.93073301441072,220.56958750003096,213.6214675746108,244.72579535994657,230.62470813392406,223.6696347693477
2276.0,175.833801139454,164.11337830944404,158.9170098950392,188.6532811460836,175.8425229502812,170.08135708944752,201.0855291674987,187.49125229588404,181.31425263688502,213.07390856254128,199.02394637227408,192.32451350932624,224.50678856312618,210.13870339484484,203.28118319814877,235.19432465192278,220.8352439870871,213.88898861334906,244.98123821898938,230.88544465561037,223.93364171174542
2277.0,176.0996726612515,164.37185236289446,159.17480797131617,188.92596526960693,176.1083326550829,170.34555005706636,201.356687857313,187.76145912006416,181.58202507344123,213.3423343555878,199.29390231599982,192.59736774010122,224.77115941100263,210.4048283017973,203.54990020679548,235.45648378970589,221.09981660469353,214.154662044712,245.23492310768748,231.14449466697238,224.19504645382412
2278.0,176.3648022145776,164.62848951971822,159.43170886628695,189.19828398550982,176.373373682291,170.60825640904991,201.62609442329207,188.03066660432012,181.84812974019525,213.60901430159072,199.56286045112304,192.8690182247236,225.03415385583742,210.66833858019203,203.81719095401155,235.71743534285358,221.36314338284393,214.41832910953744,245.48564062622887,231.40171806838507,224.45532669601369
2279.0,176.62793452579135,164.8838581228974,159.6879045318436,189.4696821526183,176.63613481875737,170.86988691113166,201.89425160888095,188.2993502333929,182.11346971627682,213.87442328605565,199.82988734009308,193.13934101918713,225.2952140451132,210.93025999525844,204.08328544213953,235.97632815187836,221.6248218557336,214.6785903366582,245.7347271428311,231.65790094426163,224.7138490859703
2280.0,176.88962363176842,165.13761594095502,159.94288357210456,189.73999096525174,176.89743127393294,171.13075156235584,202.1603924350922,188.56652594260146,182.3780101416038,214.13801919765476,200.0956245408977,193.408255901566,225.55498220254697,211.1910318074772,204.3480519383026,236.2314807281813,221.8837380577204,214.9372010937584,245.98177377093873,231.9131549251126,224.97083592825066
2281.0,177.15021612363617,165.39088238059023,160.19599984419278,190.0077959090341,177.15737073163524,171.3893961736015,202.4252951987791,188.83260912839197,182.6416823798869,214.39970375593094,200.35989664144103,193.67483989629898,225.81339882755043,211.4505468373544,204.61179571793895,236.48463829689808,222.14123924182144,215.1941856812531,246.2269485107205,232.1665458013839,225.22673253265052
2282.0,177.4090764203005,165.642704136565,160.44752097364938,190.27359980633477,177.41590378604886,171.64654461399203,202.68874629663998,189.09761659184727,182.90402829619222,214.65970076481506,200.62089054095514,193.9397679087592,226.07077765270526,211.70859151970558,204.87427846134406,236.73643978775323,222.39729799348672,215.44967042611069,246.47070061749844,232.41701957099517,225.4809326068958
2283.0,177.6665551699376,165.8936496386121,160.69775175466884,190.5380684434502,177.67263732681522,171.90213745880143,202.95093924153352,189.3617822383028,183.16476291994942,214.9185685646951,200.8795624067666,194.2035813697742,226.32706360234718,211.96495560054836,205.13560896621397,236.98629366979623,222.65129395730602,215.70327628376418,246.71154930906863,232.6662266147215,225.73393842881796
2284.0,177.92285108491018,166.14283128355163,160.94691106065162,190.8015939395894,177.92825614341308,172.15580328664242,203.21186804800436,189.62440199531272,183.4247707880476,215.1737868151182,201.13780726675483,194.4667950508399,226.5817953629299,212.22007210202045,205.39521381728093,237.23380400874936,222.90458379767796,215.95605997527386,246.9491050463306,232.91252065228252,225.9860064715079
2285.0,178.1787154732225,166.39124985755313,161.1944856221549,191.06351422411683,178.1832333393508,172.40816849093136,203.4717362309433,189.8847253777509,183.68337209113758,215.42670997932734,201.39519142399854,194.7291425712752,226.83448528056124,212.47412996764876,205.65214526233916,237.47929443377117,223.1567188063437,216.20779982620763,247.18457681791548,233.15631759943082,226.2360976806408
2286.0,178.43401265111666,166.63859142937923,161.44104222995236,191.3242205926541,178.43786976718985,172.66004018700073,203.72951644888917,190.14387826520755,183.94127546685382,215.6777632347336,201.6518549351614,194.99021905196258,227.08532132158646,212.7265067420941,205.9064260641309,237.72351518891287,223.40684017562265,216.45745677635313,247.41882900862552,233.3990599046965,226.48481324501302
2287.0,178.68800052479924,166.88557308963243,161.68690289120016,191.58294484646615,178.69145673160088,172.91075044016932,203.98519148364096,190.40157544063794,184.19823941807306,215.92781320228562,201.90707953379837,195.24914516621712,227.33302351345614,212.97781677860914,206.15935627631927,237.9662507340349,223.65483106389036,216.70498417467945,247.6507840183987,233.6402739957033,226.73099789358065
2288.0,178.9413081180296,167.1317124025743,161.9315912562055,191.84055274746328,178.94365548235822,173.1604139005611,204.2394734392706,190.6576116439352,184.45408676680123,216.17623723909625,202.16081098744257,195.50616767648424,227.57855435863354,213.2281595372657,206.41130766373897,238.20721678035738,223.90158963831828,216.95180044591984,247.87998117698584,233.87978656609255,226.97466913199727
2289.0,179.19307547825164,167.3760948184277,162.174976120503,192.09754128810567,179.1944536605469,173.40787518900925,204.492062668219,190.91097283119177,184.70873231792845,216.42342400885065,202.41377015812787,195.7607316253304,227.82259960371695,213.47595775636714,206.6628811095324,238.44581045016167,224.14689260232146,217.19733553216327,248.10715787346714,234.11854736474504,227.21648057912302
2290.0,179.44343084257252,167.61973014335555,162.41758802242757,192.35379321741283,179.44426226949543,173.65280862742298,204.74330658392972,191.16382580255868,184.96165082149392,216.66951163345797,202.66463655329346,196.0143651450768,228.06530566749868,213.72148039171736,206.91284197042324,238.68281270322643,224.38934370633427,217.4412903125815,248.33267246043198,234.35543673517995,227.45667961344873
2291.0,179.69351074940872,167.86216777971097,162.65944463011036,192.60848519099397,179.6934904535949,173.89685769852852,204.99341546972806,191.41606449469074,185.21331259783267,216.91421462718756,202.91316447085183,196.2651712939696,228.30677407527025,213.9657011592333,207.15937685886644,238.91906196504794,224.63104363244187,217.68436542309155,248.55727340468883,234.59102762152722,227.69512170182503
2292.0,179.94286534098683,168.10349924073202,162.9001229934926,192.86153086220423,179.94165333555532,174.13889120534114,205.24206870262924,191.66768883217267,185.46391863615412,217.15703419882715,203.16018936200183,196.51466644888492,228.54699876492862,214.20804724422283,207.4043675988154,239.1533129930079,224.8716361720293,217.92589992403086,248.78003105684743,234.82459751722385,227.9326115263009
2293.0,180.19030707736235,168.34356916364183,163.13988244112517,193.1130492434276,180.18793436149815,174.380339065655,205.48845432861845,191.91829756072607,185.712962531418,217.39872187326495,203.40616260156622,196.76253885374626,228.78597680662176,214.44890896628164,207.64778262925273,239.38483231354442,225.11069643034267,218.1659145517683,249.00125334477102,235.05654022082328,228.16873350640407
2294.0,180.435725279168,168.58282627996542,163.3787579115107,193.36377987790138,180.43259495279017,174.62036899521098,205.73385253330866,192.16744004984443,185.9603987944422,217.63908423597996,203.65099755009584,197.00941180301965,229.02391984000744,214.68902915787024,207.8897384642002,239.61471709519324,225.34829867744315,218.403405023571,249.22073350121875,235.2869899029152,228.40367046157135
2295.0,180.67974604024593,168.82114147073074,163.61581519035647,193.6128723330071,180.6762345972234,174.85934281283684,205.97811451011128,192.41511190630723,186.20614255366073,217.87789856400934,203.89487132130972,197.2550727180792,229.25988481897244,214.9283460784689,208.1300850443869,239.84209343998384,225.58353746251362,218.63980536841342,249.43862079249905,235.5154824021884,228.6371817489015
2296.0,180.92316662757133,169.05842000757218,163.8520744735588,193.86119142440347,180.91885861282827,175.09642931325482,206.22109346011726,192.66161953825912,186.44974139118477,218.11533564690626,204.13764932300978,197.49912634326336,229.49351009682232,215.16622623032117,208.3694681470367,240.0678224269904,225.81676312398798,218.8754866122975,249.6551470889959,235.74173856148553,228.86934082253418
2297.0,181.16619207640025,169.29423704210924,164.0871277081773,194.10798369011596,181.16098957029718,175.3322965160371,206.46112518823992,192.90659667405453,186.69212080161444,218.35177807404213,204.37851252137634,197.74169518557483,229.7251405878111,215.40149533748388,208.6075482209768,240.2919013757858,226.04825203261478,219.10974557624277,249.87004069048703,235.96667685070815,229.099046629197
2298.0,181.40887010655996,169.5286142041829,164.32142133925387,194.35342606642797,181.40185760176087,175.56721021898613,206.70024121571802,193.15051007754246,186.93420703610235,218.5871408791601,204.61766120925353,197.9829546592756,229.9557291022139,215.63555760193861,208.84427809205346,240.51298658707262,226.2790199104058,219.34227218526817,250.08339620322582,236.1899713506517,229.32675052979738
2299.0,181.65058227279968,169.76232800346435,164.55430716157773,194.59764376771545,181.64203974980052,175.80111456272934,206.93774350702682,193.3925485834377,187.1757114703076,218.82064881659534,204.85551484695395,198.22313081196398,230.18507298420244,215.86774301036306,209.07985026001873,240.73275006765178,226.50855153098178,219.57278680206764,250.2942658937395,236.41176617970376,229.55323590726033
2300.0,181.89068397380777,169.99568140071455,164.78624392401173,194.8395050276578,181.8813285595448,176.0335388096005,207.1737918930503,193.63294101253462,187.4161188977531,219.05221692214008,205.09142836035414,198.46193945312427,230.4130256755514,216.0982657909966,209.31462737180397,240.9509166102001,226.7367653825574,219.80153526490858,250.5020853613128,236.6322298477632,229.77843257069793
2301.0,182.1297236017039,170.2283306924241,165.01698317988416,195.0795974381798,182.1197875030872,176.26487056862734,207.40905286247374,193.8721828566829,187.65566058074268,219.28303520737944,205.3265609178123,198.69954232659026,230.63955860041236,216.32680233196805,209.54838563043793,241.16826078111515,226.96307558512848,220.02876166121203,250.70892106929335,236.8512681311335,230.002146804558
